time,open,high,low,close,tick_volume,spread,real_volume
2024-01-12 13:30:00,16771.16,16840.74,16771.16,16816.8,1205,512,0
2024-01-12 13:45:00,16816.78,16826.32,16802.92,16825.76,909,503,0
2024-01-12 14:00:00,16825.86,16841.12,16818.49,16835.07,869,504,0
2024-01-12 14:15:00,16834.18,16868.81,16830.03,16868.81,841,491,0
2024-01-12 14:30:00,16869.6,16898.94,16834.2,16896.72,2013,483,0
2024-01-12 14:45:00,16895.75,16902.48,16845.62,16845.62,1478,482,0
2024-01-12 15:00:00,16846.55,16866.03,16805.46,16825.62,1981,484,0
2024-01-12 15:15:00,16826.38,16844.54,16798.56,16828.24,1879,488,0
2024-01-12 15:30:00,16827.25,16850.97,16798.21,16831.52,1662,487,0
2024-01-12 15:45:00,16831.23,16834.69,16775.77,16806.76,1741,482,0
2024-01-12 16:00:00,16806.88,16848.31,16797.31,16842.75,1300,482,0
2024-01-12 16:15:00,16843.54,16856.52,16833.49,16844.34,1109,481,0
2024-01-12 16:30:00,16844.25,16850.01,16787.56,16808.27,1296,483,0
2024-01-12 16:45:00,16807.35,16815.95,16783.52,16790.33,1179,481,0
2024-01-12 17:00:00,16791.08,16810.07,16780.06,16801.59,1084,480,0
2024-01-12 17:15:00,16802.33,16822.07,16789.82,16806.08,1034,478,0
2024-01-12 17:30:00,16806.05,16816.44,16793.01,16809.41,947,481,0
2024-01-12 17:45:00,16808.32,16826.51,16793.52,16815.95,962,477,0
2024-01-12 18:00:00,16815.72,16835.9,16815.72,16830.9,893,478,0
2024-01-12 18:15:00,16830.6,16839.14,16818.18,16831.68,840,480,0
2024-01-12 18:30:00,16832.12,16841.83,16826.11,16835.21,787,478,0
2024-01-12 18:45:00,16834.45,16844.85,16828.84,16841.42,725,478,0
2024-01-12 19:00:00,16840.63,16853.36,16839.46,16850.39,674,480,0
2024-01-12 19:15:00,16850.2,16855.82,16822.66,16835.48,846,481,0
2024-01-12 19:30:00,16834.94,16836.15,16805.93,16820.31,963,482,0
2024-01-12 19:45:00,16820.56,16829.06,16810.36,16813.62,883,477,0
2024-01-12 20:00:00,16813.59,16819.96,16801.55,16813.06,923,477,0
2024-01-12 20:15:00,16812.75,16822.25,16794.57,16815.71,924,479,0
2024-01-12 20:30:00,16816.5,16829.15,16812.88,16827.96,838,474,0
2024-01-12 20:45:00,16827.18,16841.33,16823.47,16836.65,828,479,0
2024-01-14 23:00:00,16828.72,16832.02,16808.32,16812.04,455,525,0
2024-01-14 23:15:00,16811.83,16815.41,16810.89,16815.07,307,500,0
2024-01-14 23:30:00,16815.2,16826.88,16813.62,16823.9,350,489,0
2024-01-14 23:45:00,16823.14,16823.14,16812.72,16814.75,403,493,0
2024-01-15 00:00:00,16814.72,16818.17,16811.1,16814.91,515,483,0
2024-01-15 00:15:00,16815.02,16819.72,16813.81,16818.54,376,483,0
2024-01-15 00:30:00,16818.52,16818.77,16814.94,16818.44,326,480,0
2024-01-15 00:45:00,16818.5,16826.68,16818.5,16825.28,403,478,0
2024-01-15 01:00:00,16825.51,16830.96,16823.5,16824.59,443,478,0
2024-01-15 01:15:00,16824.59,16826.27,16817.85,16819.41,498,469,0
2024-01-15 01:30:00,16819.72,16827.33,16816.19,16826.54,558,470,0
2024-01-15 01:45:00,16826.28,16828.63,16824.49,16827.57,455,474,0
2024-01-15 02:00:00,16827.61,16829.86,16825.75,16829.03,343,471,0
2024-01-15 02:15:00,16829.07,16842.3,16829.07,16840.21,463,472,0
2024-01-15 02:30:00,16840.15,16843.03,16838.94,16840.88,364,483,0
2024-01-15 02:45:00,16840.88,16851.37,16839.81,16850.01,359,480,0
2024-01-15 03:00:00,16850.04,16855.98,16849.83,16850.84,364,491,0
2024-01-15 03:15:00,16850.97,16854.73,16849.75,16852.74,296,488,0
2024-01-15 03:30:00,16852.67,16856.7,16852.06,16855.1,266,484,0
2024-01-15 03:45:00,16854.87,16858.5,16854.23,16855.24,297,485,0
2024-01-15 04:00:00,16854.44,16856.17,16851.3,16853.82,311,495,0
2024-01-15 04:15:00,16853.82,16856.83,16852.19,16856.83,254,485,0
2024-01-15 04:30:00,16856.57,16858.28,16854.09,16856.55,243,492,0
