time,open,high,low,close,tick_volume,spread,real_volume
2024-01-12 13:30:00,2048.48,2055.993,2048.48,2054.323,4364,199,0
2024-01-12 13:45:00,2054.279,2056.604,2052.824,2056.093,2922,199,0
2024-01-12 14:00:00,2056.143,2059.229,2053.311,2053.986,3220,199,0
2024-01-12 14:15:00,2053.981,2057.957,2053.332,2057.675,2017,200,0
2024-01-12 14:30:00,2057.724,2062.284,2057.567,2060.678,3283,199,0
2024-01-12 14:45:00,2060.636,2060.849,2055.074,2055.981,2683,199,0
2024-01-12 15:00:00,2055.946,2059.525,2055.189,2058.87,2764,199,0
2024-01-12 15:15:00,2058.821,2060.071,2056.609,2058.05,2315,199,0
2024-01-12 15:30:00,2058.085,2058.502,2051.565,2052.187,2614,199,0
2024-01-12 15:45:00,2052.146,2054.186,2050.753,2053.611,2497,199,0
2024-01-12 16:00:00,2053.643,2053.988,2051.056,2052.535,2129,199,0
2024-01-12 16:15:00,2052.491,2055.529,2051.553,2055.329,2070,200,0
2024-01-12 16:30:00,2055.28,2055.28,2050.112,2051.845,1905,199,0
2024-01-12 16:45:00,2051.807,2051.828,2048.224,2048.245,1987,199,0
2024-01-12 17:00:00,2048.213,2048.579,2044.795,2044.924,2066,199,0
2024-01-12 17:15:00,2044.979,2045.202,2042.559,2043.703,2151,200,0
2024-01-12 17:30:00,2043.754,2043.978,2041.646,2042.761,1649,199,0
2024-01-12 17:45:00,2042.808,2045.004,2041.397,2043.853,1656,199,0
2024-01-12 18:00:00,2043.811,2045.908,2042.909,2045.435,1488,199,0
2024-01-12 18:15:00,2045.418,2048.658,2045.188,2046.884,1667,199,0
2024-01-12 18:30:00,2046.848,2047.602,2045.462,2046.03,1232,199,0
2024-01-12 18:45:00,2046.032,2047.585,2045.589,2047.478,985,200,0
2024-01-12 19:00:00,2047.481,2049.128,2047.158,2048.733,955,199,0
2024-01-12 19:15:00,2048.731,2049.145,2048.074,2048.212,939,199,0
2024-01-12 19:30:00,2048.225,2048.73,2046.418,2046.418,908,200,0
2024-01-12 19:45:00,2046.425,2047.41,2046.177,2047.282,908,200,0
2024-01-12 20:00:00,2047.331,2047.672,2046.627,2047.246,875,199,0
2024-01-12 20:15:00,2047.248,2047.521,2046.633,2046.904,838,199,0
2024-01-12 20:30:00,2046.951,2047.133,2046.008,2046.008,758,200,0
2024-01-12 20:45:00,2046.035,2047.518,2046.035,2047.518,925,200,0
2024-01-12 21:00:00,2047.497,2047.734,2046.839,2047.322,642,199,0
2024-01-12 21:15:00,2047.323,2048.353,2047.298,2048.026,518,200,0
2024-01-12 21:30:00,2048.033,2048.756,2047.989,2048.533,573,200,0
2024-01-12 21:45:00,2048.477,2049.223,2048.2,2049.032,629,199,0
2024-01-14 23:00:00,2048.13,2048.548,2047.284,2047.458,526,200,0
2024-01-14 23:15:00,2047.462,2047.911,2046.845,2046.845,556,199,0
2024-01-14 23:30:00,2046.84,2048.705,2046.294,2048.399,911,200,0
2024-01-14 23:45:00,2048.357,2048.357,2047.195,2047.586,679,200,0
2024-01-15 00:00:00,2047.652,2047.713,2045.752,2046.918,1027,199,0
2024-01-15 00:15:00,2046.962,2048.206,2046.59,2047.953,805,200,0
2024-01-15 00:30:00,2047.955,2048.459,2047.559,2047.908,754,200,0
2024-01-15 00:45:00,2047.881,2048.386,2047.225,2047.846,866,200,0
2024-01-15 01:00:00,2047.863,2049.209,2047.576,2048.224,1221,199,0
2024-01-15 01:15:00,2048.27,2049.436,2047.444,2048.907,1211,199,0
2024-01-15 01:30:00,2048.865,2050.913,2048.675,2050.89,1167,200,0
2024-01-15 01:45:00,2050.859,2051.388,2050.516,2050.938,995,200,0
2024-01-15 02:00:00,2050.94,2051.334,2049.816,2050.89,1196,199,0
2024-01-15 02:15:00,2050.863,2055.143,2050.527,2054.614,1273,200,0
2024-01-15 02:30:00,2054.598,2055.461,2053.889,2054.359,1165,199,0
2024-01-15 02:45:00,2054.406,2056.375,2053.981,2056.331,1062,200,0
2024-01-15 03:00:00,2056.282,2056.685,2055.445,2055.891,1059,200,0
