time,open,high,low,close,tick_volume,spread,real_volume
2024-01-12 16:00:00,2053.643,2055.529,2041.397,2047.282,24695,199,0
2024-01-12 20:00:00,2047.331,2049.223,2046.008,2049.032,5758,199,0
2024-01-14 20:00:00,2048.13,2048.705,2046.294,2047.586,2672,199,0
2024-01-15 00:00:00,2047.652,2058.04,2045.752,2057.375,16746,199,0
2024-01-15 04:00:00,2057.369,2057.551,2052.874,2054.114,14843,199,0
2024-01-15 08:00:00,2054.168,2058.626,2051.442,2053.257,16024,199,0
2024-01-15 12:00:00,2053.257,2054.421,2049.162,2053.258,15562,199,0
2024-01-15 16:00:00,2053.233,2056.386,2053.148,2053.936,8069,199,0
2024-01-15 20:00:00,2054.642,2055.327,2053.128,2053.841,2223,599,0
2024-01-16 00:00:00,2053.867,2054.507,2048.344,2049.435,16122,199,0
2024-01-16 04:00:00,2049.436,2050.885,2047.349,2049.376,14533,199,0
2024-01-16 08:00:00,2049.345,2050.024,2038.139,2039.874,22350,199,0
2024-01-16 12:00:00,2039.828,2045.13,2031.249,2041.053,34094,199,0
2024-01-16 16:00:00,2041.102,2041.269,2024.185,2029.19,32347,199,0
2024-01-16 20:00:00,2029.22,2029.754,2025.587,2027.824,8057,199,0
2024-01-17 00:00:00,2028.1,2032.935,2023.395,2024.074,16132,199,0
2024-01-17 04:00:00,2024.07,2026.111,2017.542,2025.746,19701,199,0
2024-01-17 08:00:00,2025.696,2028.319,2019.003,2023.938,19132,199,0
2024-01-17 12:00:00,2023.893,2029.015,2006.077,2008.859,36251,199,0
2024-01-17 16:00:00,2008.814,2011.941,2001.761,2005.414,22203,199,0
2024-01-17 20:00:00,2005.46,2009.6,2004.71,2009.243,8236,199,0
2024-01-18 00:00:00,2009.261,2012.046,2006.436,2008.02,14937,199,0
2024-01-18 04:00:00,2008.007,2014.013,2005.717,2012.319,14653,199,0
2024-01-18 08:00:00,2012.305,2013.473,2008.065,2012.554,16406,199,0
2024-01-18 12:00:00,2012.578,2017.245,2007.361,2013.548,27658,199,0
2024-01-18 16:00:00,2013.55,2021.101,2013.017,2019.745,18826,199,0
2024-01-18 20:00:00,2019.739,2024.233,2019.739,2023.423,8109,199,0
2024-01-19 00:00:00,2023.523,2025.489,2021.856,2022.744,13482,199,0
2024-01-19 04:00:00,2022.741,2029.613,2020.31,2027.946,13506,199,0
2024-01-19 08:00:00,2027.906,2031.973,2026.174,2031.617,14877,199,0
2024-01-19 12:00:00,2031.655,2039.258,2023.137,2027.663,26219,199,0
2024-01-19 16:00:00,2027.636,2029.508,2023.178,2029.075,18170,199,0
2024-01-19 20:00:00,2029.056,2029.97,2027.686,2029.452,5352,199,0
2024-01-21 20:00:00,2028.529,2028.562,2026.847,2027.505,2803,199,0
2024-01-22 00:00:00,2027.49,2032.074,2025.38,2026.942,14116,199,0
2024-01-22 04:00:00,2026.938,2027.171,2019.069,2021.786,16935,199,0
2024-01-22 08:00:00,2021.757,2026.607,2020.407,2026.115,16918,199,0
2024-01-22 12:00:00,2026.066,2030.152,2016.399,2024.099,25609,199,0
2024-01-22 16:00:00,2024.141,2024.601,2019.027,2020.96,15288,199,0
2024-01-22 20:00:00,2020.973,2021.771,2019.111,2020.552,6639,199,0
2024-01-23 00:00:00,2020.554,2027.86,2019.559,2027.393,14088,199,0
2024-01-23 04:00:00,2027.389,2037.899,2026.647,2031.549,17898,199,0
2024-01-23 08:00:00,2031.553,2031.648,2022.361,2023.861,17531,199,0
2024-01-23 12:00:00,2023.867,2030.334,2021.354,2025.108,23403,199,0
2024-01-23 16:00:00,2025.165,2030.689,2022.564,2029.836,16269,199,0
2024-01-23 20:00:00,2029.818,2030.286,2027.096,2029.137,6980,199,0
2024-01-24 00:00:00,2029.002,2029.264,2023.703,2024.82,12990,199,0
2024-01-24 04:00:00,2024.818,2031.575,2022.726,2029.531,13958,199,0
2024-01-24 08:00:00,2029.561,2034.231,2028.183,2033.462,17134,199,0
2024-01-24 12:00:00,2033.41,2036.593,2014.826,2015.209,31957,199,0
2024-01-24 16:00:00,2015.247,2019.784,2011.138,2012.057,21056,199,0
2024-01-24 20:00:00,2012.089,2017.396,2011.783,2016.101,8218,199,0
2024-01-25 00:00:00,2015.977,2017.284,2014.44,2015.768,13613,199,0
2024-01-25 04:00:00,2015.766,2018.245,2013.551,2015.811,12319,199,0
2024-01-25 08:00:00,2015.763,2019.492,2012.602,2017.449,16049,199,0
2024-01-25 12:00:00,2017.45,2025.271,2009.361,2020.279,31512,199,0
2024-01-25 16:00:00,2020.285,2021.607,2012.408,2017.7,18235,199,0
2024-01-25 20:00:00,2017.734,2021.527,2016.869,2020.248,7208,199,0
2024-01-26 00:00:00,2020.356,2024.171,2019.32,2021.773,12233,199,0
2024-01-26 04:00:00,2021.718,2023.469,2019.777,2021.252,12055,199,0
2024-01-26 08:00:00,2021.249,2024.657,2018.181,2023.428,15666,199,0
2024-01-26 12:00:00,2023.386,2026.819,2016.054,2017.086,24738,199,0
2024-01-26 16:00:00,2017.019,2019.406,2015.868,2017.015,15107,199,0
2024-01-26 20:00:00,2016.991,2019.215,2016.447,2018.469,4575,199,0
2024-01-28 20:00:00,2023.424,2028.612,2021.186,2021.831,5032,199,0
2024-01-29 00:00:00,2021.832,2026.317,2019.282,2025.602,14157,199,0
2024-01-29 04:00:00,2025.594,2033.855,2024.658,2031.274,13105,199,0
2024-01-29 08:00:00,2031.243,2033.545,2025.427,2028.117,15286,199,0
2024-01-29 12:00:00,2028.137,2037.561,2020.491,2025.387,22257,199,0
2024-01-29 16:00:00,2025.344,2031.097,2023.99,2026.88,15472,199,0
2024-01-29 20:00:00,2026.915,2035.226,2026.915,2030.73,9827,199,0
2024-01-30 00:00:00,2030.962,2034.065,2029.779,2031.999,12870,199,0
2024-01-30 04:00:00,2032.003,2040.46,2031.153,2037.855,13276,199,0
2024-01-30 08:00:00,2037.816,2039.464,2031.037,2034.252,16209,199,0
2024-01-30 12:00:00,2034.224,2048.557,2029.029,2032.541,31841,199,0
2024-01-30 16:00:00,2032.605,2037.021,2031.416,2036.038,17561,199,0
2024-01-30 20:00:00,2036.003,2037.079,2035.234,2036.234,6904,199,0
2024-01-31 00:00:00,2036.4,2038.643,2032.818,2033.904,11492,199,0
2024-01-31 04:00:00,2033.907,2038.53,2033.197,2036.561,11154,199,0
2024-01-31 08:00:00,2036.563,2040.437,2036.076,2037.284,14236,199,0
2024-01-31 12:00:00,2037.289,2055.98,2035.982,2052.117,27789,199,0
2024-01-31 16:00:00,2052.132,2053.58,2039.454,2044.78,37135,199,0
2024-01-31 20:00:00,2044.748,2045.905,2030.818,2039.786,24564,199,0
2024-02-01 00:00:00,2039.734,2049.58,2039.103,2046.289,14925,199,0
2024-02-01 04:00:00,2046.335,2046.643,2041.118,2042.895,13726,199,0
2024-02-01 08:00:00,2042.81,2042.81,2029.913,2033.377,19941,199,0
2024-02-01 12:00:00,2033.382,2053.016,2030.049,2051.911,34403,199,0
2024-02-01 16:00:00,2051.859,2065.458,2051.254,2054.782,29592,199,0
