time,open,high,low,close,tick_volume,spread,real_volume
2024-01-12 13:30:00,145.409,145.409,144.744,144.893,4855,11,0
2024-01-12 13:45:00,144.897,145.046,144.776,144.786,2907,11,0
2024-01-12 14:00:00,144.783,144.909,144.634,144.853,3143,11,0
2024-01-12 14:15:00,144.854,144.872,144.55,144.56,2101,11,0
2024-01-12 14:30:00,144.558,144.582,144.376,144.435,2361,11,0
2024-01-12 14:45:00,144.438,144.592,144.372,144.534,2006,11,0
2024-01-12 15:00:00,144.537,144.659,144.358,144.436,2347,11,0
2024-01-12 15:15:00,144.432,144.603,144.346,144.526,2069,11,0
2024-01-12 15:30:00,144.524,144.802,144.474,144.694,2027,11,0
2024-01-12 15:45:00,144.691,144.775,144.652,144.703,1741,11,0
2024-01-12 16:00:00,144.706,144.822,144.656,144.792,1536,11,0
2024-01-12 16:15:00,144.794,144.81,144.631,144.632,1329,11,0
2024-01-12 16:30:00,144.633,144.802,144.561,144.8,1176,11,0
2024-01-12 16:45:00,144.8,144.872,144.753,144.85,1140,11,0
2024-01-12 17:00:00,144.85,144.955,144.842,144.945,992,11,0
2024-01-12 17:15:00,144.943,145.004,144.903,144.904,949,11,0
2024-01-12 17:30:00,144.906,144.96,144.868,144.901,711,11,0
2024-01-12 17:45:00,144.901,144.965,144.901,144.951,655,11,0
2024-01-12 18:00:00,144.951,145.014,144.933,144.963,653,11,0
2024-01-12 18:15:00,144.964,144.969,144.886,144.911,502,11,0
2024-01-12 18:30:00,144.911,144.971,144.864,144.947,588,11,0
2024-01-12 18:45:00,144.945,144.965,144.844,144.87,466,11,0
2024-01-12 19:00:00,144.87,144.882,144.798,144.799,443,11,0
2024-01-12 19:15:00,144.798,144.86,144.797,144.816,443,11,0
2024-01-12 19:30:00,144.816,144.856,144.794,144.849,468,11,0
2024-01-12 19:45:00,144.849,144.881,144.822,144.868,488,11,0
2024-01-12 20:00:00,144.868,144.885,144.821,144.865,448,11,0
2024-01-12 20:15:00,144.866,144.908,144.858,144.897,456,11,0
2024-01-12 20:30:00,144.898,144.908,144.87,144.899,293,11,0
2024-01-12 20:45:00,144.902,144.94,144.889,144.892,503,11,0
2024-01-12 21:00:00,144.836,144.904,144.785,144.828,345,43,0
2024-01-12 21:15:00,144.828,144.868,144.796,144.865,242,43,0
2024-01-12 21:30:00,144.868,144.892,144.845,144.874,220,43,0
2024-01-12 21:45:00,144.874,144.902,144.825,144.895,321,43,0
2024-01-14 22:00:00,144.86,144.909,144.837,144.886,74,43,0
2024-01-14 22:15:00,144.847,144.902,144.811,144.839,56,69,0
2024-01-14 22:30:00,144.836,144.889,144.806,144.87,180,43,0
2024-01-14 22:45:00,144.874,144.907,144.853,144.876,111,43,0
2024-01-14 23:00:00,144.903,145.01,144.888,144.967,305,69,0
2024-01-14 23:15:00,144.966,145.015,144.959,145.015,201,69,0
2024-01-14 23:30:00,145.015,145.048,144.945,144.967,330,69,0
2024-01-14 23:45:00,144.968,145.141,144.959,145.111,461,69,0
2024-01-15 00:00:00,145.146,145.23,145.107,145.149,868,11,0
2024-01-15 00:15:00,145.149,145.226,145.126,145.172,864,11,0
2024-01-15 00:30:00,145.173,145.182,145.051,145.073,862,11,0
2024-01-15 00:45:00,145.076,145.117,144.986,145.055,1577,11,0
2024-01-15 01:00:00,145.058,145.166,145.009,145.134,849,11,0
2024-01-15 01:15:00,145.132,145.145,145.059,145.137,823,11,0
2024-01-15 01:30:00,145.137,145.14,145.018,145.078,765,11,0
2024-01-15 01:45:00,145.078,145.107,145.051,145.067,511,11,0
2024-01-15 02:00:00,145.065,145.08,145.018,145.018,634,11,0
2024-01-15 02:15:00,145.018,145.04,144.929,144.974,777,11,0
2024-01-15 02:30:00,144.977,144.988,144.934,144.953,708,11,0
