time,open,high,low,close,tick_volume,spread,real_volume
2024-01-12 13:30:00,37546.3,37633.7,37546.3,37607.1,1355,73,0
2024-01-12 13:45:00,37607.5,37632.7,37590.4,37623.0,892,74,0
2024-01-12 14:00:00,37623.0,37687.2,37611.1,37682.4,883,72,0
2024-01-12 14:15:00,37683.1,37767.4,37669.9,37760.5,846,76,0
2024-01-12 14:30:00,37758.9,37824.4,37740.1,37776.3,1852,79,0
2024-01-12 14:45:00,37777.6,37788.6,37634.1,37636.5,1315,77,0
2024-01-12 15:00:00,37638.5,37653.1,37559.4,37569.8,2113,76,0
2024-01-12 15:15:00,37571.8,37601.8,37531.4,37564.8,1948,75,0
2024-01-12 15:30:00,37565.8,37588.9,37482.4,37524.8,1705,75,0
2024-01-12 15:45:00,37523.5,37556.4,37466.5,37499.5,1789,75,0
2024-01-12 16:00:00,37499.4,37553.9,37486.5,37529.8,1379,75,0
2024-01-12 16:15:00,37528.5,37551.9,37505.6,37540.9,1131,74,0
2024-01-12 16:30:00,37540.4,37565.0,37480.5,37503.5,1335,75,0
2024-01-12 16:45:00,37502.5,37523.9,37476.6,37511.9,1190,74,0
2024-01-12 17:00:00,37512.9,37536.8,37486.5,37524.0,1035,73,0
2024-01-12 17:15:00,37523.5,37549.8,37491.6,37516.8,980,75,0
2024-01-12 17:30:00,37516.3,37529.8,37496.5,37526.5,911,76,0
2024-01-12 17:45:00,37525.5,37561.7,37506.6,37538.4,886,75,0
2024-01-12 18:00:00,37539.8,37581.8,37539.5,37570.5,769,75,0
2024-01-12 18:15:00,37571.8,37586.8,37560.4,37575.4,683,75,0
2024-01-12 18:30:00,37576.9,37599.8,37568.4,37588.8,568,75,0
2024-01-12 18:45:00,37587.5,37613.0,37578.4,37606.1,534,75,0
2024-01-12 19:00:00,37604.6,37627.8,37603.6,37621.4,456,74,0
2024-01-12 19:15:00,37621.4,37633.8,37584.5,37602.4,673,75,0
2024-01-12 19:30:00,37602.9,37604.8,37551.5,37558.0,806,76,0
2024-01-12 19:45:00,37559.8,37568.7,37543.6,37551.5,730,75,0
2024-01-12 20:00:00,37551.5,37575.8,37544.5,37555.8,756,75,0
2024-01-12 20:15:00,37556.9,37569.0,37532.6,37554.4,743,75,0
2024-01-12 20:30:00,37554.9,37580.0,37545.5,37575.5,686,75,0
2024-01-12 20:45:00,37575.3,37607.8,37573.3,37592.9,781,75,0
2024-01-14 23:00:00,37561.8,37571.9,37532.7,37547.4,262,85,0
2024-01-14 23:15:00,37547.3,37557.5,37542.9,37554.7,147,84,0
2024-01-14 23:30:00,37554.0,37582.6,37552.3,37577.2,132,82,0
2024-01-14 23:45:00,37576.1,37579.6,37560.1,37577.2,177,80,0
2024-01-15 00:00:00,37577.2,37577.7,37560.5,37572.3,233,77,0
2024-01-15 00:15:00,37572.9,37583.9,37572.9,37577.0,148,75,0
2024-01-15 00:30:00,37576.4,37578.0,37570.4,37573.5,113,75,0
2024-01-15 00:45:00,37574.9,37588.8,37574.4,37586.4,127,75,0
2024-01-15 01:00:00,37585.5,37591.9,37579.5,37582.0,126,75,0
2024-01-15 01:15:00,37582.8,37583.0,37570.6,37572.0,169,75,0
2024-01-15 01:30:00,37572.9,37591.0,37564.6,37590.4,213,74,0
2024-01-15 01:45:00,37591.0,37593.8,37584.4,37591.0,142,75,0
